Date,Sector,Sector_Return
2017-08-14,Media Entertainment & Publication,0.009246045874946145
2017-08-14,Metals & Mining,0.04817205488533242
2017-08-14,Oil Gas & Consumable Fuels,0.018238879452557213
2017-08-14,Power,0.02103657478820113
2017-08-14,Realty,0.06700690984874574
2017-08-14,Services,0.03262625199181743
2017-08-14,Telecommunication,0.037730817092336624
2017-08-14,Textiles,0.043250107271903926
2017-08-21,Automobile and Auto Components,-0.012944287068028163
2017-08-21,Capital Goods,-0.009510028581599968
2017-08-21,Chemicals,-0.008252278295391616
2017-08-21,Construction,-0.00409895472140459
2017-08-21,Construction Materials,-0.009916316046474638
2017-08-21,Consumer Durables,-0.006639089450167954
2017-08-21,Consumer Services,0.02550805178254424
2017-08-21,Diversified,0.028136751077601767
2017-08-21,Fast Moving Consumer Goods,-0.014463592182634091
2017-08-21,Financial Services,0.003114503078481444
2017-08-21,Healthcare,0.019287164790362066
2017-08-21,Information Technology,-0.004963159702589691
2017-08-21,Media Entertainment & Publication,-0.015097503647580873
2017-08-21,Metals & Mining,-0.002566213029974864
2017-08-21,Oil Gas & Consumable Fuels,-0.004151223085672999
2017-08-21,Power,-0.018087084738530136
2017-08-21,Realty,0.0008933533550814982
2017-08-21,Services,-0.025840937758871425
2017-08-21,Telecommunication,0.0036157898586555636
2017-08-21,Textiles,-0.005068224232325904
2017-08-28,Automobile and Auto Components,0.026163255580374245
2017-08-28,Capital Goods,0.030444750297923585
2017-08-28,Chemicals,0.018917386741477086
2017-08-28,Construction,0.007790104771844847
2017-08-28,Construction Materials,0.022611618038834137
2017-08-28,Consumer Durables,0.03762093659421761
2017-08-28,Consumer Services,0.035233880885250354
2017-08-28,Diversified,0.01683145280155766
2017-08-28,Fast Moving Consumer Goods,0.009953603233413058
2017-08-28,Financial Services,0.01918915770953171
2017-08-28,Healthcare,0.003660177156514557
2017-08-28,Information Technology,-0.009840564652134232
2017-08-28,Media Entertainment & Publication,0.03434011033643038
2017-08-28,Metals & Mining,0.04874226332779001
2017-08-28,Oil Gas & Consumable Fuels,0.020799225866071788
2017-08-28,Power,0.0044815859201260445
2017-08-28,Realty,0.03592708888878671
2017-08-28,Services,0.04231664720154028
2017-08-28,Telecommunication,-0.01273772869106296
2017-08-28,Textiles,0.0483321475874647
2017-09-04,Automobile and Auto Components,0.004885312027416623
2017-09-04,Capital Goods,0.0002508513561835327
2017-09-04,Chemicals,-0.007324137966768358
2017-09-04,Construction,0.02860939136290971
2017-09-04,Construction Materials,0.025283841095766667
2017-09-04,Consumer Durables,0.00641328166367732
2017-09-04,Consumer Services,0.014329594855029945
2017-09-04,Diversified,0.008480004191626565
2017-09-04,Fast Moving Consumer Goods,0.006882388706883614
2017-09-04,Financial Services,0.00289525667790368
2017-09-04,Healthcare,-0.015308275031668908
2017-09-04,Information Technology,-0.002837329375950913
2017-09-04,Media Entertainment & Publication,0.016486723243287885
2017-09-04,Metals & Mining,0.0165209962531108
2017-09-04,Oil Gas & Consumable Fuels,0.005582850945519844
2017-09-04,Power,-0.00300636316513235
2017-09-04,Realty,0.006119905120807879
2017-09-04,Services,-0.00867392747703386
2017-09-04,Telecommunication,-0.07568585052667674
2017-09-04,Textiles,0.02195498554181414
2017-09-11,Automobile and Auto Components,0.009217862948543721
2017-09-11,Capital Goods,0.022128951574589703
2017-09-11,Chemicals,0.008230383817189482
2017-09-11,Construction,0.024111116183183238
2017-09-11,Construction Materials,0.010346924928069852
2017-09-11,Consumer Durables,0.018171791585435113
2017-09-11,Consumer Services,0.02216538657207518
2017-09-11,Diversified,0.008216768212646358
2017-09-11,Fast Moving Consumer Goods,0.008050566461152344
2017-09-11,Financial Services,0.01456466687934659
2017-09-11,Healthcare,0.03694028304147401
2017-09-11,Information Technology,0.0076901052135282194
2017-09-11,Media Entertainment & Publication,0.018258311962596478
2017-09-11,Metals & Mining,0.0027501888576657732
2017-09-11,Oil Gas & Consumable Fuels,0.010731897549588159
2017-09-11,Power,0.013934669107603782
2017-09-11,Realty,-0.010422396136748316
2017-09-11,Services,0.00844213828974746
2017-09-11,Telecommunication,-0.009211362972960917
2017-09-11,Textiles,0.011491087925625467
2017-09-18,Automobile and Auto Components,-0.014475590020040965
2017-09-18,Capital Goods,-0.02362698314397052
2017-09-18,Chemicals,-0.017826595964883167
2017-09-18,Construction,-0.027378316443916403
2017-09-18,Construction Materials,-0.05681770777678196
2017-09-18,Consumer Durables,-0.031406403736273736
2017-09-18,Consumer Services,-0.04748669761303811
2017-09-18,Diversified,-0.03995255019993537
2017-09-18,Fast Moving Consumer Goods,-0.004228073303857049
2017-09-18,Financial Services,-0.030646682777182938
2017-09-18,Healthcare,0.005347547361636835
2017-09-18,Information Technology,0.0022935977983632627
2017-09-18,Media Entertainment & Publication,-0.02105663501340557
2017-09-18,Metals & Mining,-0.055352290225148204
2017-09-18,Oil Gas & Consumable Fuels,-0.030946806454565563
2017-09-18,Power,-0.020873855402042587
2017-09-18,Realty,-0.047569506797465716
2017-09-18,Services,-0.03673728411515288
2017-09-18,Telecommunication,-0.013535384603452855
2017-09-18,Textiles,-0.03360893828606563
2017-09-25,Automobile and Auto Components,-0.010111463817736458
2017-09-25,Capital Goods,-0.010953508543129068
2017-09-25,Chemicals,-0.014355378313492623
2017-09-25,Construction,-0.030672201345416726
2017-09-25,Construction Materials,-0.012204802521183205
2017-09-25,Consumer Durables,-0.0317263994152652
2017-09-25,Consumer Services,0.021227063403670473
2017-09-25,Diversified,-0.014295961602668807
2017-09-25,Fast Moving Consumer Goods,-0.01852656491449132
2017-09-25,Financial Services,-0.021634204747821323
2017-09-25,Healthcare,-0.02453422622031897
2017-09-25,Information Technology,-0.015810219120963826
2017-09-25,Media Entertainment & Publication,-0.023880501606271327
2017-09-25,Metals & Mining,0.0027130178757436923
2017-09-25,Oil Gas & Consumable Fuels,-0.008694221883830136
2017-09-25,Power,-0.006703419806887896
2017-09-25,Realty,-0.009845827622910102
2017-09-25,Services,-0.022754762408405318
2017-09-25,Telecommunication,-0.015547084842576242
2017-09-25,Textiles,0.004400668564066851
2017-10-02,Automobile and Auto Components,0.013043878492097075
2017-10-02,Capital Goods,0.02150407656368513
2017-10-02,Chemicals,0.023251356166195267
2017-10-02,Construction,0.0014229318154467025
2017-10-02,Construction Materials,0.024769888507605902
2017-10-02,Consumer Durables,0.034850679660208994
2017-10-02,Consumer Services,0.019363268731684834
2017-10-02,Diversified,0.03571175337940465
2017-10-02,Fast Moving Consumer Goods,0.021343042923691363
2017-10-02,Financial Services,0.024202387029238888
2017-10-02,Healthcare,0.04173004544511471
2017-10-02,Information Technology,0.013718579335753371
2017-10-02,Media Entertainment & Publication,0.014447362785325825
2017-10-02,Metals & Mining,0.05605084962890917
2017-10-02,Oil Gas & Consumable Fuels,0.04895917723497974
2017-10-02,Power,0.02417204272383365
2017-10-02,Realty,0.036988915594544786
2017-10-02,Services,0.014936799109139759
2017-10-02,Telecommunication,-0.029195625500561706
2017-10-02,Textiles,0.021395408762387668
2017-10-09,Automobile and Auto Components,0.0064590602822441065
2017-10-09,Capital Goods,0.005059979302147681
2017-10-09,Chemicals,0.02052676446608975
2017-10-09,Construction,0.01208656408704506
2017-10-09,Construction Materials,0.003572305228153022
2017-10-09,Consumer Durables,0.006361705950053839
2017-10-09,Consumer Services,0.048325499960242435
2017-10-09,Diversified,0.014560464946987196
2017-10-09,Fast Moving Consumer Goods,0.009143475189368795
2017-10-09,Financial Services,0.009916667246645578
2017-10-09,Healthcare,0.005224461865909903
2017-10-09,Information Technology,0.032930860335240814
2017-10-09,Media Entertainment & Publication,-0.01342887078788528
2017-10-09,Metals & Mining,0.014968376771527972
2017-10-09,Oil Gas & Consumable Fuels,0.023505897392682714
2017-10-09,Power,0.007534800345885408
2017-10-09,Realty,0.01316275723908682
2017-10-09,Services,0.028611800518713218
2017-10-09,Telecommunication,0.08369691298654763
2017-10-09,Textiles,-0.03634779927821071
2017-10-16,Automobile and Auto Components,-0.0074208844997209165
2017-10-16,Capital Goods,0.0020839517638556204
2017-10-16,Chemicals,-0.0037300253057609427
2017-10-16,Construction,0.0004558018309891422
2017-10-16,Construction Materials,-0.009091947522758223
2017-10-16,Consumer Durables,-0.0011784845899860668
2017-10-16,Consumer Services,-0.02871245291051236
2017-10-16,Diversified,-0.02200085590084499
2017-10-16,Fast Moving Consumer Goods,0.0035530343450731923
2017-10-16,Financial Services,-0.026352135231093712
2017-10-16,Healthcare,-0.001585774513961035
2017-10-16,Information Technology,0.0009010893760182696
2017-10-16,Media Entertainment & Publication,-0.022954165386126987
2017-10-16,Metals & Mining,0.001883769453721615
2017-10-16,Oil Gas & Consumable Fuels,0.019357089435671476
2017-10-16,Power,0.0010557867528346245
2017-10-16,Realty,0.017944623926519788
2017-10-16,Services,-0.011471317978098859
2017-10-16,Telecommunication,0.12058771472836954
2017-10-16,Textiles,0.019922957092402962
2017-10-23,Automobile and Auto Components,0.020561517488207573
2017-10-23,Capital Goods,0.022593345494062354
2017-10-23,Chemicals,0.012951405156108915
2017-10-23,Construction,0.07013645324588255
2017-10-23,Construction Materials,0.05138694804237126
2017-10-23,Consumer Durables,-0.013884427672487626
2017-10-23,Consumer Services,-0.012053116532602761
2017-10-23,Diversified,-0.011198480885505655
2017-10-23,Fast Moving Consumer Goods,-0.001649610315174103
2017-10-23,Financial Services,0.03973411502959982
2017-10-23,Healthcare,0.0002631561050512404
2017-10-23,Information Technology,0.0006857860426706911
2017-10-23,Media Entertainment & Publication,0.0785832025714124
2017-10-23,Metals & Mining,0.042640533774698265
2017-10-23,Oil Gas & Consumable Fuels,0.025142195673373436
2017-10-23,Power,0.02803578578547894
2017-10-23,Realty,0.018571420029495744
2017-10-23,Services,0.055980068134822106
2017-10-23,Telecommunication,0.008685039275465538
2017-10-23,Textiles,0.015391769520863515
2017-10-30,Automobile and Auto Components,-0.0034853489895251165
2017-10-30,Capital Goods,0.022668314440986874
2017-10-30,Chemicals,-0.006450217651435056
2017-10-30,Construction,0.013371888724227805
2017-10-30,Construction Materials,0.012839916306553373
2017-10-30,Consumer Durables,0.01356219738366449
2017-10-30,Consumer Services,0.005177697140762004
2017-10-30,Diversified,0.035409477016876786
2017-10-30,Fast Moving Consumer Goods,0.03270305151599511
2017-10-30,Financial Services,0.03158111698980094
2017-10-30,Healthcare,0.02821463206192897
2017-10-30,Information Technology,-0.0013128071386968416
2017-10-30,Media Entertainment & Publication,0.010392845388225498
2017-10-30,Metals & Mining,0.007670220248706807
2017-10-30,Oil Gas & Consumable Fuels,0.007425249088343783
2017-10-30,Power,-0.0014779208131248949
2017-10-30,Realty,0.08647063540419556
2017-10-30,Services,0.02156165916739782
2017-10-30,Telecommunication,0.10971425228562953
2017-10-30,Textiles,0.026138312866382882
2017-11-06,Automobile and Auto Components,0.00010580617729354489
2017-11-06,Capital Goods,-0.02297024676399763
2017-11-06,Chemicals,0.0011035726240427382
2017-11-06,Construction,0.022435330994049978
2017-11-06,Construction Materials,-0.020391044196723777
2017-11-06,Consumer Durables,0.0273289166529753
2017-11-06,Consumer Services,0.011516412926751606
2017-11-06,Diversified,-0.013855972502902502
2017-11-06,Fast Moving Consumer Goods,0.0016050178182032578
2017-11-06,Financial Services,-0.024040527428184175
2017-11-06,Healthcare,-0.0443228724077933
2017-11-06,Information Technology,0.034348877858801634
2017-11-06,Media Entertainment & Publication,0.010269896885578854
2017-11-06,Metals & Mining,-0.010970305008161037
2017-11-06,Oil Gas & Consumable Fuels,-0.04089223401005208
2017-11-06,Power,-0.01755436350739238
2017-11-06,Realty,-0.03780120134053077
2017-11-06,Services,-0.013515652636877734
2017-11-06,Telecommunication,-0.07050443319284076
2017-11-06,Textiles,0.021875979883801328
2017-11-13,Automobile and Auto Components,0.005966861857017547
2017-11-13,Capital Goods,-0.0016787877364675798
2017-11-13,Chemicals,0.006352712509153143
2017-11-13,Construction,-0.005948311809118846
2017-11-13,Construction Materials,-0.020819258983368283
2017-11-13,Consumer Durables,0.0008719989049960694
2017-11-13,Consumer Services,-0.01784252447374886
2017-11-13,Diversified,0.0024773859581803392
2017-11-13,Fast Moving Consumer Goods,-0.022667572114718634
2017-11-13,Financial Services,0.0032119848562964706
2017-11-13,Healthcare,-0.00701261384574086
2017-11-13,Information Technology,-0.002977082475275692
2017-11-13,Media Entertainment & Publication,-0.024130085408881445
2017-11-13,Metals & Mining,-0.019406879635824277
2017-11-13,Oil Gas & Consumable Fuels,-0.000674951613590791
2017-11-13,Power,-0.00847494843964406
2017-11-13,Realty,0.04151938360855261
2017-11-13,Services,-0.04420010966159337
2017-11-13,Telecommunication,-0.03654629906562017
2017-11-13,Textiles,0.018648679329827743
2017-11-20,Automobile and Auto Components,0.010285123541964824
2017-11-20,Capital Goods,0.021380441442962108
2017-11-20,Chemicals,0.01668508583387664
2017-11-20,Construction,-0.006709498094084955
2017-11-20,Construction Materials,-0.008491672671082433
2017-11-20,Consumer Durables,0.026281454127332314
2017-11-20,Consumer Services,0.04240063322032121
2017-11-20,Diversified,-0.01127606820453833
2017-11-20,Fast Moving Consumer Goods,0.009638761798337097
2017-11-20,Financial Services,0.00020328594437770504
2017-11-20,Healthcare,0.018000327132336735
2017-11-20,Information Technology,0.00694708895893923
2017-11-20,Media Entertainment & Publication,0.05059629400931644
2017-11-20,Metals & Mining,0.0019714003305112957
2017-11-20,Oil Gas & Consumable Fuels,0.03213385716349274
2017-11-20,Power,0.01863894949770007
2017-11-20,Realty,0.027265540325730125
2017-11-20,Services,0.012780145425875274
2017-11-20,Telecommunication,-0.0019426864133683852
2017-11-20,Textiles,-0.01336253768523838
2017-11-27,Automobile and Auto Components,-0.0005160077641984304
2017-11-27,Capital Goods,0.003090832385177411
2017-11-27,Chemicals,0.004407810921299781
2017-11-27,Construction,-0.00515151300594236
2017-11-27,Construction Materials,-0.015500627376011645
2017-11-27,Consumer Durables,-0.016639225035065687
2017-11-27,Consumer Services,-0.012449863359383485
2017-11-27,Diversified,-0.007006698314767703
2017-11-27,Fast Moving Consumer Goods,-0.011186541021828153
2017-11-27,Financial Services,-0.020941776267575693
2017-11-27,Healthcare,-0.00597272500343134
2017-11-27,Information Technology,-0.023169644644630144
2017-11-27,Media Entertainment & Publication,-0.010822452562463003
2017-11-27,Metals & Mining,-0.03918205782918041
2017-11-27,Oil Gas & Consumable Fuels,-0.02689206545822167
2017-11-27,Power,-0.010480848752372816
2017-11-27,Realty,-0.0011413394144849558
2017-11-27,Services,-0.03955661163794584
2017-11-27,Telecommunication,-0.010909884095375737
2017-11-27,Textiles,-0.02350624248165393
2017-12-04,Automobile and Auto Components,0.012501545794313776
2017-12-04,Capital Goods,0.0068858734676857025
2017-12-04,Chemicals,0.0031591587321032994
2017-12-04,Construction,0.0015001073861185539
2017-12-04,Construction Materials,0.0014807308473100995
2017-12-04,Consumer Durables,0.006599283933858164
2017-12-04,Consumer Services,-0.004387400031784698
2017-12-04,Diversified,0.022394551140940293
2017-12-04,Fast Moving Consumer Goods,0.018798994728284946
2017-12-04,Financial Services,0.003883696612005668
2017-12-04,Healthcare,0.0048542324654671795
2017-12-04,Information Technology,0.004767790170907679
2017-12-04,Media Entertainment & Publication,0.017502069539078534
2017-12-04,Metals & Mining,0.0038456730729216322
2017-12-04,Oil Gas & Consumable Fuels,0.012946394168494326
2017-12-04,Power,-0.003987009829753299
2017-12-04,Realty,0.008988778733587086
2017-12-04,Services,0.01710927821768156
2017-12-04,Telecommunication,0.039056846256542405
2017-12-04,Textiles,0.013759788339063293
2017-12-11,Automobile and Auto Components,0.008135401449624168
2017-12-11,Capital Goods,-0.0033607204062428035
2017-12-11,Chemicals,-0.010011272450568301
2017-12-11,Construction,-0.01319568123408519
2017-12-11,Construction Materials,0.011215530867452342
2017-12-11,Consumer Durables,-0.0028027674685943984
2017-12-11,Consumer Services,-0.007565174717261943
2017-12-11,Diversified,0.021252474360651964
2017-12-11,Fast Moving Consumer Goods,-0.016881692824890295
2017-12-11,Financial Services,-0.003575690679722613
2017-12-11,Healthcare,-0.0017242918317119473
2017-12-11,Information Technology,-0.0003482712254351869
2017-12-11,Media Entertainment & Publication,0.01691644680712753
2017-12-11,Metals & Mining,-0.005955678040559118
2017-12-11,Oil Gas & Consumable Fuels,0.001555217571454096
2017-12-11,Power,-0.020998419334902825
2017-12-11,Realty,-0.011435322448848014
2017-12-11,Services,-0.006440745869485251
2017-12-11,Telecommunication,-0.03003533273267868
2017-12-11,Textiles,0.010400840417997433
2017-12-18,Automobile and Auto Components,0.04600956731796916
2017-12-18,Capital Goods,0.04172049381974724
2017-12-18,Chemicals,0.05751212449750227
2017-12-18,Construction,0.06417109643434675
2017-12-18,Construction Materials,0.013675598367535857
2017-12-18,Consumer Durables,0.026857207947900683
2017-12-18,Consumer Services,0.032749003045718476
2017-12-18,Diversified,0.021859474089670188
2017-12-18,Fast Moving Consumer Goods,0.02852022199951331
2017-12-18,Financial Services,0.01803494968000533
2017-12-18,Healthcare,0.02784176511382988
2017-12-18,Information Technology,0.03397603962917253
2017-12-18,Media Entertainment & Publication,0.03228635516678835
2017-12-18,Metals & Mining,0.06931221244381605
2017-12-18,Oil Gas & Consumable Fuels,0.014086331626585699
2017-12-18,Power,0.045200334379356534
2017-12-18,Realty,0.05071897476723414
2017-12-18,Services,0.03911780166387739
2017-12-18,Telecommunication,0.06215353703449637
2017-12-18,Textiles,0.0722893249656155
2017-12-25,Automobile and Auto Components,0.004252036620544634
2017-12-25,Capital Goods,0.015337286778186531
2017-12-25,Chemicals,0.01078541826424557
2017-12-25,Construction,-0.006056792215745578
2017-12-25,Construction Materials,0.015320350439559767
2017-12-25,Consumer Durables,0.017303552037722717
2017-12-25,Consumer Services,0.01603537144309224
2017-12-25,Diversified,0.04809044865895858
2017-12-25,Fast Moving Consumer Goods,0.0030263579455193307
2017-12-25,Financial Services,-0.003657259175128081
2017-12-25,Healthcare,0.029911109892566068
2017-12-25,Information Technology,0.01853586850195343
2017-12-25,Media Entertainment & Publication,0.0032106378135780328
2017-12-25,Metals & Mining,0.031866071711504934
2017-12-25,Oil Gas & Consumable Fuels,-0.006084744353769545
2017-12-25,Power,0.0268451633163321
2017-12-25,Realty,0.03284624231229268
2017-12-25,Services,0.02397483988456118
2017-12-25,Telecommunication,0.051170780559706946
2017-12-25,Textiles,0.01948476926506376
2018-01-01,Automobile and Auto Components,-0.012928126548585715
2018-01-01,Capital Goods,0.03729535528409623
2018-01-01,Chemicals,0.02286256704323538
2018-01-01,Construction,0.03109038902252071
2018-01-01,Construction Materials,0.029952645778206798
2018-01-01,Consumer Durables,0.015622400945672753
2018-01-01,Consumer Services,0.05301980545757478
2018-01-01,Diversified,0.019773942476407992
2018-01-01,Fast Moving Consumer Goods,-0.0009349025634687811
2018-01-01,Financial Services,0.019130958637719943
2018-01-01,Healthcare,0.006512582345522393
2018-01-01,Information Technology,0.0009025097368326837
2018-01-01,Media Entertainment & Publication,0.02319276892272846
2018-01-01,Metals & Mining,0.05283855973973333
2018-01-01,Oil Gas & Consumable Fuels,0.0009529885379818226
2018-01-01,Power,0.02920587188992082
2018-01-01,Realty,0.0048887107659776035
2018-01-01,Services,0.010781435941518105
2018-01-01,Telecommunication,0.0555918201499343
2018-01-01,Textiles,-0.017843547465127372
2018-01-08,Automobile and Auto Components,-0.007661522941954461
2018-01-08,Capital Goods,0.011448481057388233
2018-01-08,Chemicals,0.011806767519327462
2018-01-08,Construction,0.005604329597136728
2018-01-08,Construction Materials,-0.0029376877257467618
2018-01-08,Consumer Durables,-0.010282293080412609
2018-01-08,Consumer Services,0.009096210060277228
2018-01-08,Diversified,-0.024201639753951697
2018-01-08,Fast Moving Consumer Goods,0.009286076716308357
2018-01-08,Financial Services,0.0024648978861635433
2018-01-08,Healthcare,-0.0026245620022336867
2018-01-08,Information Technology,0.03252151798441228
2018-01-08,Media Entertainment & Publication,0.016706172003475378
2018-01-08,Metals & Mining,0.0033896870079166115
2018-01-08,Oil Gas & Consumable Fuels,0.024123236094828936
2018-01-08,Power,-0.025307187341369042
2018-01-08,Realty,0.04074848466995403
2018-01-08,Services,0.013462394339834807
2018-01-08,Telecommunication,-0.01991121798019748
2018-01-08,Textiles,-0.02330134807391591
2018-01-15,Automobile and Auto Components,-0.016883010983788967
2018-01-15,Capital Goods,-0.022837540807819776
2018-01-15,Chemicals,-0.013370625771958834
2018-01-15,Construction,0.0037155897356103674
2018-01-15,Construction Materials,-0.014831965688134784
2018-01-15,Consumer Durables,-0.01882810400272949
2018-01-15,Consumer Services,-0.03599846873505129
2018-01-15,Diversified,-0.003978697115677805
2018-01-15,Fast Moving Consumer Goods,-0.000977020379152023
2018-01-15,Financial Services,0.01580467239795106
2018-01-15,Healthcare,-0.004876478673151739
2018-01-15,Information Technology,0.050060382794728714
2018-01-15,Media Entertainment & Publication,-0.007704413071534533
2018-01-15,Metals & Mining,-0.04180998548221231
2018-01-15,Oil Gas & Consumable Fuels,-0.029772699443794695
2018-01-15,Power,-0.03385807134250009
2018-01-15,Realty,-0.05125314240334571
2018-01-15,Services,0.007382613155477346
2018-01-15,Telecommunication,-0.05163733759108148
2018-01-15,Textiles,-0.02371964900641116
2018-01-22,Automobile and Auto Components,-0.010189991829102081
2018-01-22,Capital Goods,0.0050979887342563
2018-01-22,Chemicals,-0.02006819498018208
2018-01-22,Construction,0.07304518808935989
2018-01-22,Construction Materials,-0.009064218470477874
2018-01-22,Consumer Durables,-0.011008828739050607
2018-01-22,Consumer Services,0.009693521534745581
2018-01-22,Diversified,0.01862536937817176
2018-01-22,Fast Moving Consumer Goods,0.00018079803264143965
2018-01-22,Financial Services,0.014835024727374215
2018-01-22,Healthcare,0.010610502239431396
2018-01-22,Information Technology,0.04727501569994729
2018-01-22,Media Entertainment & Publication,-0.009650867953903568
2018-01-22,Metals & Mining,0.0180064813885139
2018-01-22,Oil Gas & Consumable Fuels,0.02071519919226053
2018-01-22,Power,-0.016795710796371103
2018-01-22,Realty,0.014973544500042762
2018-01-22,Services,-0.001168826207582566
2018-01-22,Telecommunication,-0.06827186553021929
2018-01-22,Textiles,-0.019914280221521065
2018-01-29,Automobile and Auto Components,-0.028471400419900365
2018-01-29,Capital Goods,-0.06473166211765745
2018-01-29,Chemicals,-0.05829456490924155
2018-01-29,Construction,-0.019754563512257028
2018-01-29,Construction Materials,-0.044261492308282385
2018-01-29,Consumer Durables,-0.04676299161883058
2018-01-29,Consumer Services,-0.06557924775291944
2018-01-29,Diversified,-0.048004128833391516
2018-01-29,Fast Moving Consumer Goods,-0.026659860354903645
2018-01-29,Financial Services,-0.04436047188492117
2018-01-29,Healthcare,-0.055559028078323636
2018-01-29,Information Technology,-0.007450179434463782
2018-01-29,Media Entertainment & Publication,-0.044834564779987165
2018-01-29,Metals & Mining,-0.0543583929549727
2018-01-29,Oil Gas & Consumable Fuels,-0.04773288769319698
2018-01-29,Power,-0.04693957148554545
2018-01-29,Realty,-0.0741330865382048
2018-01-29,Services,-0.06337616713890393
2018-01-29,Telecommunication,-0.0522047984699351
2018-01-29,Textiles,-0.09358320933396892
2018-02-05,Automobile and Auto Components,0.015218359966074116
2018-02-05,Capital Goods,0.034717696274642294
2018-02-05,Chemicals,0.01828233127248263
2018-02-05,Construction,-0.022082663376415478
2018-02-05,Construction Materials,0.001020300169527099
2018-02-05,Consumer Durables,0.011484180299353271
2018-02-05,Consumer Services,0.04120910009096605
2018-02-05,Diversified,-0.0016868627815598385
2018-02-05,Fast Moving Consumer Goods,-0.0027612643148366553
2018-02-05,Financial Services,-0.009457764431843142
2018-02-05,Healthcare,0.03745089127515009
2018-02-05,Information Technology,-0.031596304863168626
2018-02-05,Media Entertainment & Publication,0.017407396749768794
2018-02-05,Metals & Mining,0.051682094564182116
2018-02-05,Oil Gas & Consumable Fuels,0.0016848218013128676
2018-02-05,Power,0.028479823713262298
2018-02-05,Realty,0.03248010039137183
2018-02-05,Services,0.013259971271668537
2018-02-05,Telecommunication,-0.017770617436850003
2018-02-05,Textiles,0.05458563994899228
2018-02-12,Automobile and Auto Components,-0.018778883406924834
2018-02-12,Capital Goods,-0.011963515092074524
2018-02-12,Chemicals,-0.005436210065991087
2018-02-12,Construction,0.0006643767395592033
2018-02-12,Construction Materials,-0.007489200756277879
2018-02-12,Consumer Durables,-0.014256496786327243
2018-02-12,Consumer Services,-0.020529237808975188
2018-02-12,Diversified,0.006627556537573501
2018-02-12,Fast Moving Consumer Goods,0.0012564829783359554
2018-02-12,Financial Services,-0.024840220920632178
2018-02-12,Healthcare,-0.012488125623753824
2018-02-12,Information Technology,-0.008339538341956698
2018-02-12,Media Entertainment & Publication,-0.04415728975857709
2018-02-12,Metals & Mining,-0.018561726010296035
2018-02-12,Oil Gas & Consumable Fuels,0.001026048035017827
2018-02-12,Power,-0.008141872884857987
2018-02-12,Realty,-0.01375602633032204
2018-02-12,Services,0.00036572027985005154
2018-02-12,Telecommunication,-0.027027544272959267
2018-02-12,Textiles,0.015434922993173433
2018-02-19,Automobile and Auto Components,-0.01736258764946214
2018-02-19,Capital Goods,-0.018720441795544537
2018-02-19,Chemicals,-0.004424296301855346
2018-02-19,Construction,-0.014948345570933297
2018-02-19,Construction Materials,0.00657616896766773
2018-02-19,Consumer Durables,-0.012874668271089193
2018-02-19,Consumer Services,0.04005351133381178
2018-02-19,Diversified,0.030871399122292646
2018-02-19,Fast Moving Consumer Goods,0.003407136997186197
2018-02-19,Financial Services,0.008666643475719188
2018-02-19,Healthcare,-0.0008888296018658589
2018-02-19,Information Technology,0.03185046326558848
2018-02-19,Media Entertainment & Publication,-0.000639166754085638
2018-02-19,Metals & Mining,0.0026651837266826145
2018-02-19,Oil Gas & Consumable Fuels,0.0022449553224032108
2018-02-19,Power,-0.005240370921456731
2018-02-19,Realty,-0.012810224330524958
2018-02-19,Services,-0.0026526659129937503
2018-02-19,Telecommunication,0.0038106210375978516
2018-02-19,Textiles,0.01672342592745507
2018-02-26,Automobile and Auto Components,0.01203887066278729
2018-02-26,Capital Goods,0.006199811967301993
2018-02-26,Chemicals,0.00034287524097387375
2018-02-26,Construction,0.003337800373725137
2018-02-26,Construction Materials,-0.004360625598755585
2018-02-26,Consumer Durables,0.003918435115357251
2018-02-26,Consumer Services,0.010315001009939385
2018-02-26,Diversified,-0.0008866214989085111
2018-02-26,Fast Moving Consumer Goods,-0.003655507627643911
2018-02-26,Financial Services,-0.02037737804988487
2018-02-26,Healthcare,-0.012197372946873057
2018-02-26,Information Technology,-0.0080895658580735
2018-02-26,Media Entertainment & Publication,-0.022448118752538472
2018-02-26,Metals & Mining,-0.03348686863574353
2018-02-26,Oil Gas & Consumable Fuels,0.0076025523452898595
2018-02-26,Power,-0.004581809954287432
2018-02-26,Realty,0.010498140631094657
2018-02-26,Services,-0.00363923478386418
2018-02-26,Telecommunication,0.0013185553363883914
2018-02-26,Textiles,-0.020613602228144758
2018-03-05,Automobile and Auto Components,-0.01844827194967723
2018-03-05,Capital Goods,-0.03701901176959298
2018-03-05,Chemicals,-0.017268655270474033
2018-03-05,Construction,-0.0251708656249943
2018-03-05,Construction Materials,-0.036428792722678946
2018-03-05,Consumer Durables,0.013070640794681149
2018-03-05,Consumer Services,-0.005580315846958476
2018-03-05,Diversified,-0.03500343168375979
2018-03-05,Fast Moving Consumer Goods,-0.0192126654886271
2018-03-05,Financial Services,-0.0328110637279759
2018-03-05,Healthcare,-0.037131709112893575
2018-03-05,Information Technology,-0.0057141357455677355
2018-03-05,Media Entertainment & Publication,0.0012953323999096954
2018-03-05,Metals & Mining,-0.06180006069364445
2018-03-05,Oil Gas & Consumable Fuels,-0.02849937013037797
2018-03-05,Power,-0.023306074347491358
2018-03-05,Realty,-0.017852710689401568
2018-03-05,Services,-0.05309107820009941
2018-03-05,Telecommunication,-0.05280625058716337
